Conversation ID,Entry ID,Actor,Original Text,Translated Text [es],Original Menu,Translated Menu [es],Description
42,30,Player,,,Interesting.,Interesante.,
42,33,Player,,,(Head on out.),(Sal.),
42,34,Nurse,"Well, come on in. Let's have a look at you.","Bueno, pasa. Vamos a echarte un vistazo.",,,
42,35,Nurse,,,,,
42,36,Nurse,"Hehehe. Yeah okay. Come on over here, kid.","Jejeje. Está bien. Ven acá, niño.",,,
42,37,Nurse,,,,,
42,38,Nurse,This may sting a little.,Esto puede arder un poquito.,,,
42,39,Nurse,,,,,
42,42,Nurse,All right. Good as new. Get your butt to class. Run along.,Listo. Como nuevo. Vete a clase. Corre.,,,
42,43,Player,,,(Run along.),(Corre.),
42,44,Player,,,No thanks.,"No, gracias.",
42,45,Nurse,"Well shoot kid, I hope you're one of the lucky ones that transforms instead of explodes. Head on back outside.","¡Vaya, niño! Espero que seas de los suertudos que se transforman y no de los que explotan. Vuelve afuera.",,,
42,46,Player,,,(Go back outside.),(Vuelve afuera.),
42,47,Nurse,Hello! Welcome to--<kgwait> Good gravy!<kgwait> What happened to you?,"¡Hola! Bienvenido a--<kgwait> ¡Ay, caracoles!<kgwait> ¿Qué te pasó?",,,
42,48,Nurse,Wait... <kgwait>don't tell me. The head bleeding and the bruising... <kgwait>were you hit with a mop?,Espera... <kgwait>no me digas. Sangre en la cabeza y moretones... <kgwait>¿te pegaron con un trapeador?,,,
42,49,Player,,,Bingo.,¡Exacto!,
42,50,Nurse,Heck yeah! I still got it! C'mon in and lemme fix you up.,¡Eso! ¡Todavía tengo ojo! Pasa y deja que te arregle.,,,
42,52,Nurse,,,,,
42,53,Player,,,I feel better.,Me siento mejor.,
42,54,Nurse,Good! Need anything else?,¡Bien! ¿Necesitas algo más?,,,
42,55,Player,,,Can I get some extra bandages?,¿Me das unas vendas extra?,
42,56,Nurse,"Oh, good idea! Here ya go! Now why don't you head on out?",¡Buena idea! ¡Aquí tienes! ¿Por qué no sales un rato?,,,
42,57,Player,,,(Head on out.),(Sal.),
42,58,Player,,,"No, thank you.","No, gracias.",
42,59,Nurse,Okay. Head on out.,Está bien. Sal.,,,
42,61,Player,,,Yeah. Me too.,Sí. Yo también.,
42,62,Nurse,There! How's that?,¡Listo! ¿Qué tal?,,,
42,63,Nurse,,,,,
42,66,Nurse,"Hey, kids!<kgwait> What can I-<kgwait> Goodness gracious!<kgwait> What the hell happened to you?","¡Hola, niños!<kgwait> ¿Qué puedo—<kgwait> ¡Dios santo!<kgwait> ¿¡Qué demonios te pasó!?",,,
42,67,Stevie,"He cut himself on some glass, ma'am. I don't think it's too serious, but I didn't want him getting blood all over my hal-","Se cortó con un poco de vidrio, señora. No creo que sea grave, pero no quería que me llenara de sangre el pasil—",,,
42,68,Nurse,"Not him!<kgwait> You!<kgwait> I've treated some mop attacks in my day, but yours takes the damn cake!","¡No él!<kgwait> ¡Tú!<kgwait> He tratado ataques con trapeador, pero ¡lo tuyo sí que se lleva el premio!",,,
42,69,Stevie,I didn't come here for your pity.<kgwait> Just patch this kid up so I can throw him back outside.,No vine por tu lástima.<kgwait> Solo cura a este niño para que pueda lanzarlo afuera.,,,
42,70,Nurse,He's only got a minor injury. Yours seems way worse!<kgwait> Hop on the exam table.,Él solo tiene una herida menor. ¡La tuya sí que está peor!<kgwait> Súbete a la camilla.,,,
42,71,Stevie,But-<kgwait> Who will monitor the halls?,Pero—<kgwait> ¿Quién va a vigilar los pasillos?,,,
42,72,Nurse,They can monitor themselves.<kgwait> Table. NOW!,Que se vigilen solos.<kgwait> Camilla. ¡YA!,,,
42,73,Nurse,"Your injuries don't look all that bad, hon. You can wait outside til I'm done with him.","Tus heridas no se ven tan mal, cariño. Puedes esperar afuera hasta que termine con él.",,,
42,74,Player,,,Works for me.,Me parece bien.,
42,79,Nurse,<size=100>HOLD STILL!</size>,<size=100>¡NO TE MUEVAS!</size>,,,
42,80,Stevie,I told you! They did all they could yesterday! The mop has infected my brain!,¡Te lo dije! ¡Ayer hicieron todo lo posible! ¡El trapeador me infectó el cerebro!,,,
42,81,Nurse,Quit being a baby! I can fix-,¡Deja de ser un bebé! Yo puedo arregl-,,,
42,82,Nurse,"Hey, kid! I'm a little busy at the moment.<kgwait> I'll be with you in a bit. Get out.","¡Oye, niño! Estoy un poco ocupada en este momento.<kgwait> Estaré contigo en un rato. Sal de aquí.",,,
42,83,Player,,,Okay.,Está bien.,
42,84,Nurse,,,,,
42,85,Nurse,"Hey, kids!<kgwait> What can I-<kgwait> Goodness gracious!<kgwait> What the hell happened to you?","¡Hola, niños!<kgwait> ¿En qué puedo-<kgwait> ¡Dios santo!<kgwait> ¿Qué demonios te pasó?",,,
42,86,Stevie,"He appears to have been hit with a mop, ma'am. I'm familiar with this kind of injury.","Parece que le pegaron con un trapeador, señora. Conozco este tipo de herida.",,,
42,87,Nurse,So am I! I'm gonna have to take a look at both of you!,¡Yo también! ¡Voy a tener que revisar a los dos!,,,
42,88,Stevie,"That won't be necessary, ma'am. I have a job to do.","Eso no será necesario, señora. Tengo un trabajo que hacer.",,,
42,89,Nurse,"Job shmob!<kgwait> As soon as I'm done with Mr. Bloodyface here, I'm gonna take a crack at you!","¡Trabajo shmabajo!<kgwait> En cuanto termine con el señor CaradeSangre aquí, ¡voy a echarte un vistazo a ti!",,,
42,90,Stevie,Right...<kgwait> I'll be outside.,Claro...<kgwait> Estaré afuera.,,,
42,91,Nurse,"Hello, kid!<kgwait> Welcome to the nurse's office!<kgwait> What can I do for you?","¡Hola, niño!<kgwait> ¡Bienvenido a la enfermería!<kgwait> ¿Qué puedo hacer por ti?",,,
42,92,Player,,,I got a boo boo.,Me hice una pupa.,
42,93,Nurse,"I see. Well, come on over here.","Ya veo. Bueno, ven aquí.",,,
42,94,Nurse,,,,,
42,95,Nurse,"Just gonna wrap your head to stop the bleeding. Yeah, it's not too bad.<kgwait> I've seen worse mop beatings.","Solo voy a vendarte la cabeza para detener el sangrado. Sí, no es tan grave.<kgwait> He visto peores golpizas con trapeador.",,,
42,96,Nurse,"Just gonna wrap your head to stop the bleeding. Yeah, it's not too bad.<kgwait> I've seen worse cuts.","Solo voy a vendarte la cabeza para detener el sangrado. Sí, no es tan grave.<kgwait> He visto cortes peores.",,,
42,97,Player,,,I'm okay for now.,Estoy bien por ahora.,
42,98,Nurse,Oh. Then get out.,Oh. Entonces sal.,,,
42,99,Player,,,Okay then.,Bueno entonces.,
42,104,Nurse,Well look who came crawling back!<kgwait> You ready to let me fix you or are you gonna let the goo do its goo thing?,¡Mira quién volvió arrastrándose!<kgwait> ¿Listo para dejar que te arregle o vas a dejar que el goo haga lo suyo?,,,
42,105,Player,,,Please help me.,Por favor ayúdame.,
42,106,Player,,,I'm gonna tough it out.,Voy a aguantar.,
42,107,Nurse,Okay. Suit yourself. Good luck with that.<kgwait> Get out.,Está bien. Como quieras. Buena suerte con eso.<kgwait> Sal.,,,
42,108,Player,,,(Get out.),(Sal.),
42,109,Nurse,"Thanks for being a good patient, kid! Why don't I clean up some of that blood on your face while I'm at it?","¡Gracias por ser un buen paciente, niño! ¿Por qué no limpio un poco de esa sangre de tu cara ya que estoy?",,,
42,110,Player,,,That would be great.,Eso estaría genial.,
42,111,Player,,,But I'm bleeding.,Pero estoy sangrando.,
42,112,Nurse,Well then go check in with your teacher and come back.<kgwait> I'm not gonna be investigated again for kids being late for class. Now run along.,"Bueno, entonces ve con tu maestra y vuelve.<kgwait> No voy a ser investigada otra vez por niños que llegan tarde a clase. Ahora vete.",,,
42,113,Nurse,What the-?!<kgwait> I already patched you up once! You can forget about me doing it again!,¿Qué demonios-?!<kgwait> ¡Ya te curé una vez! ¡Olvídate de que lo haga otra vez!,,,
42,114,Player,,,But it's your job.,Pero es tu trabajo.,
42,115,Nurse,"Yeah well, too bad! If the blood is still bothering you after the bell rings, I'll patch you up then. Now get out of here!","Sí, bueno, ¡qué pena! Si la sangre todavía te molesta después de que suene la campana, te curo entonces. ¡Ahora lárgate!",,,
42,116,Nurse,What the-?!<kgwait> What are you doing crawling around in the vents?,¿Qué demonios-?!<kgwait> ¿Qué haces arrastrándote por los conductos de ventilación?,,,
42,117,Player,,,I'm just adventurous.,Solo soy aventurero.,
42,118,Nurse,Okay well... <kgwait>don't do that anymore.,Bueno... <kgwait>no vuelvas a hacer eso.,,,
42,119,Player,,,Okay.,Está bien.,
42,120,Nurse,Get out.,Sal.,,,
42,121,Player,,,Okay.,Está bien.,
42,122,Player,,,Can I get some extra bandages?,¿Me puedes dar unas vendas extra?,
42,123,Nurse,I'm not wasting bandaids on a kid who isn't even bleeding. Now head on out.,No voy a desperdiciar curitas en un niño que ni siquiera está sangrando. Ahora sal.,,,
42,124,Player,,,"No, thank you.","No, gracias.",
43,0,Player,,,,,
43,1,Regis,,,,,
43,2,Regis,,,,,
43,3,Regis,,,,,
43,4,Regis,,,,,
43,5,Regis,,,,,
43,6,Regis,,,,,
43,7,Regis,,,,,
43,8,Regis,,,,,
43,9,Regis,,,,,
43,10,Regis,,,,,
44,0,Player,,,,,
44,5,Regis,,,,,
44,6,Regis,"It's reeeeaaaal simple, Ms. Applegate. You just sit here and answer the phone.","Es muuuuuy simple, Sra. Applegate. Solo siéntese aquí y conteste el teléfono.",,,
44,8,Applegate,"Right, but when do I have to scream at the children?","Sí, pero ¿cuándo tengo que gritarle a los niños?",,,
44,10,Regis,You don't! You just have to scream at parents if they call.,¡No tienes que hacerlo! Solo tienes que gritarle a los padres si llaman.,,,
44,12,Regis,That's... <kgwait=0.5>a globe.<kgwait> Do you actually not know what that is?,Eso es... <kgwait=0.5>un globo terráqueo.<kgwait> ¿De verdad no sabes qué es eso?,,,
44,14,Applegate,No.,No.,,,
44,16,Regis,"*Sigh*... <kgwait=0.5>Well, if there's nothing else, I have some things to-","*Suspiro*... <kgwait=0.5>Bueno, si no hay nada más, tengo algunas cosas que-",,,
44,18,Applegate,Just one more thing! This bag.,¡Solo una cosa más! Esta bolsa.,,,
44,20,Regis,What about it?,¿Qué pasa con ella?,,,
44,22,Applegate,It smells like Nugget.,Huele como Nugget.,,,
44,24,Regis,"Just leave it. I'll take care of it after the bell rings. Goodbye, Ms. Applegate.","Solo déjala. Me encargaré de ella después de que suene la campana. Adiós, Sra. Applegate.",,,
44,26,Applegate,Toodles!,¡Chao!,,,
44,28,Regis,"Oh, great. A child in my office. Why are you here and not outside?","Oh, genial. Un niño en mi oficina. ¿Por qué estás aquí y no afuera?",,,
44,29,Player,,,I ate goo.,Comí goo.,
44,30,Player,,,I got a boo boo.,Me hice pupa.,
44,31,Regis,,,"Oh, really?!<kgwait> Tell me... <kgwait>how do you feel?","¿Ah, sí?!<kgwait> Dime... <kgwait>¿cómo te sientes?",
44,32,Player,,,Like I'm gonna die.,Como si me fuera a morir.,
44,33,Regis,Ugh. Pity.<kgwait> Very well. Go see the nurse. She'll take care of you.,Uf. Qué pena.<kgwait> Muy bien. Ve a ver a la enfermera. Ella te cuidará.,,,
44,34,Player,,,Okay.,Ok.,
44,35,Regis,"Yes, I see that.<kgwait> Try not to get blood everywhere. I have enough blood to clea-<kgwait> actually nevermind. Just go to the nurse.","Sí, ya veo.<kgwait> Intenta no dejar sangre por todas partes. Ya tengo suficiente sangre que lim-<kgwait> mejor olvídalo. Solo ve con la enfermera.",,,
44,36,Player,,,Okay.,Ok.,
44,37,Player,,,Just looking around.,Solo estoy mirando.,
44,38,Regis,"I don't care for your curiousity, but I have bigger things to worry about. Just don't touch anything.","No me importa tu curiosidad, pero tengo cosas más importantes de las que preocuparme. Solo no toques nada.",,,
44,40,Applegate,"Oh, excellent!<kgwait> And what's this round thing over here?","¡Oh, excelente!<kgwait> ¿Y qué es esa cosa redonda de ahí?",,,
44,49,Applegate,,,,,
44,50,Regis,"Oh, great. A child in the halls before the bell rings. Why are you here and not outside?","Oh, genial. Un niño en los pasillos antes de que suene la campana. ¿Por qué estás aquí y no afuera?",,,
45,0,Player,,,,,
45,1,Teacher,<wave>Oh my! Oh me! I can't believe what I've seen!<kgwait><br>You should go to the nurse cause you look so green!</wave>,<wave>¡Ay caramba! ¡Ay de mí! ¡No puedo creer lo que vi!<kgwait><br>¡Deberías ver a la enfermera porque te ves tan verde así!</wave>,,,
45,2,Player,,,I'll be fine.,Estaré bien.,
45,3,Player,,,I think I should.,Creo que debería.,
45,4,Player,,,I got all the signatures!,¡Conseguí todas las firmas!,
45,5,Teacher,<wave>I'm happy to look at the sheet after we hear the bell cry!<kgwait><br>Now please go see the nurse before you die!</wave>,<wave>¡Estoy feliz de ver la hoja después de que la campana suene así!<kgwait><br>¡Ahora ve a la enfermera antes de que te mueras aquí!</wave>,,,
46,0,Player,,,,,
46,1,Applegate,,,,,
47,0,Player,,,,,
47,1,Applegate,,,,,
47,2,Applegate,Dum de doo. Waiting for the phone to ring.,Dum de doo. Esperando a que suene el teléfono.,,,
47,3,Player,,,(Let her wait.),(Que espere.),
47,5,Player,,,What are you doing in here?,¿Qué haces aquí?,
47,6,Applegate,I'm the front desk lady now! It's so much better than having to deal with kids all day.,¡Ahora soy la recepcionista! Es mucho mejor que tener que lidiar con niños todo el día.,,,
47,11,Player,,,What's in the bag?,¿Qué hay en la bolsa?,
47,12,Applegate,"Heck if I know, but I think we both know what's usually in bags like that at these schools.","Ni idea, pero creo que los dos sabemos lo que suele haber en bolsas así en estas escuelas.",,,
47,13,Applegate,Hello?<kgwait> Huh?<kgwait> Who is this?,¿Hola?<kgwait> ¿Eh?<kgwait> ¿Quién es?,,,
47,14,Applegate,The principal?<kgwait> That can't be right. You're missing!<kgwait> Uh-huh...<kgwait> Uh-huh...,¿La directora?<kgwait> Eso no puede ser. ¡Estás desaparecida!<kgwait> Ajá...<kgwait> Ajá...,,,
47,15,Applegate,"The passcode to the what?<kgwait> Okay, I've heard enough. Unless you're a disgruntled parent, I'm gonna have to hang up now.<kgwait> Toodles! ","¿El código de qué?<kgwait> Ok, ya escuché suficiente. A menos que seas una madre enfadada, voy a colgar ahora.<kgwait> ¡Chao!",,,
47,16,Applegate,Not now! I'm on the phone!,¡No ahora! ¡Estoy en el teléfono!,,,
47,17,Applegate,OOOOH! My first disgruntled parent call! Let's see who it is!,¡OOOOH! ¡Mi primera llamada de un padre molesto! ¡Vamos a ver quién es!,,,
47,19,Applegate,,,,,
47,20,Applegate,Hey you! No hanging out behind my desk! Back it up!,¡Oye tú! ¡Nada de pasar el rato detrás de mi escritorio! ¡Atrás!,,,
47,21,Player,,,Okay. Jeez.,Vale. Jo.,
47,23,Player,,,Bye.,Adiós.,
47,24,Applegate,,,,,
47,25,Player,,,Okay.,Vale.,
47,26,PlayerCharacter,,,,,
47,27,Applegate,Hey!<kgwait> Get out from behind my desk!,¡Oye!<kgwait> ¡Sal de detrás de mi escritorio!,,,
47,28,Player,,,My bad.,Perdón.,
47,29,Applegate,Phew! What a ride!<kgwait> Monty really is the best student I'll ever-,¡Uf! ¡Qué viaje!<kgwait> Monty de verdad es el mejor estudiante que jamás tendré-,,,
47,30,Applegate,Oh! You're still here.,"Oh, sigues aquí.",,,
47,31,Player,,,I am.,Sí.,
47,32,Applegate,Okay well...<kgwait> I have to go be a nurse now. You should go to class.,Bueno pues...<kgwait> Ahora tengo que ser enfermera. Deberías ir a clase.,,,
47,33,Player,,,(Go to class.),(Ve a clase.),
47,34,Applegate,"Okay, that's the bell! <kgwait>I gotta go be a nurse now and you need to get to class. Get outta here!","¡Ok, esa es la campana! <kgwait>Ahora tengo que ser enfermera y tú necesitas ir a clase. ¡Fuera de aquí!",,,
47,35,Applegate,"My goodness these flowers look so pretty! So does that lawnmower, and those rocks, and that bird! Everything... <kgwait>so pretty.","¡Madre mía, estas flores se ven tan bonitas! También esa cortadora de césped, y esas piedras, y ese pájaro. Todo... <kgwait>tan bonito.",,,
47,36,Player,,,(Let her trip.),(Que se tropiece.),
48,0,Player,,,,,
48,1,PlayerCharacter,"Well, if the smoking doesn't kill her, the irony will.","Bueno, si el cigarro no la mata, la ironía lo hará.",,,
48,2,Player,,,So true.,Tan cierto.,
48,3,PlayerCharacter,If only there was a trendy mascot to help her understand the dangers of smoking!,¡Si tan solo hubiera una mascota de moda para ayudarle a entender los peligros de fumar!,,,
48,4,Player,,,Like Cigaretmon?,¿Como Cigaretmon?,
48,5,PlayerCharacter,Yeah! Like Cigaretmon!,¡Sí! ¡Como Cigaretmon!,,,
48,6,Player,,,That's a good idea.,Es una buena idea.,
48,7,Player,,,So true.,Tan cierto.,
49,0,Player,,,,,
49,1,PlayerCharacter,It's an air vent. It's screwed on tight.,Es una rejilla de ventilación. Está atornillada bien fuerte.,,,
49,2,Player,,,(Open the vent.),(Abrir la rejilla.),
49,3,Player,,,(Don't touch the vent.),(No toques la rejilla.),
49,4,PlayerCharacter,,,,,
49,6,PlayerCharacter,,,,,
49,7,PlayerCharacter,,,,,
49,8,PlayerCharacter,"The vent is open, but it doesn't seem to lead anywhere right now.","La rejilla está abierta, pero parece que no lleva a ningún lado por ahora.",,,
49,9,Player,,,Bummer.,Qué lata.,
49,10,Applegate_Nurse,Hey!<kgwait> I see you over there! Stay here while I try and find something to clean you up with.,¡Oye!<kgwait> ¡Te veo ahí! Quédate aquí mientras busco algo para limpiarte.,,,
49,11,Player,,,Fine.,Está bien.,
49,12,PlayerCharacter,,,,,
50,0,Player,,,,,
50,1,PlayerCharacter,This is the door to the cafeteria. I think it's only open during lunch time.,Esta es la puerta de la cafetería. Creo que solo está abierta durante la hora del almuerzo.,,,
50,2,Player,,,(Walk away.),(Alejarse.),
50,3,Player,,,But I'm hungry.,Pero tengo hambre.,
50,4,PlayerCharacter,I don't think the door cares.,No creo que a la puerta le importe.,,,
50,5,Player,,,I guess not.,Supongo que no.,
51,0,Player,,,,,
51,1,PlayerCharacter,This door leads to the playground. I think it's kept locked before school starts.,Esta puerta lleva al patio de recreo. Creo que la mantienen cerrada antes de que empiecen las clases.,,,
51,2,Player,,,Bummer.,Qué lata.,
51,3,PlayerCharacter,,,,,
51,4,PlayerCharacter,This door leads to the playground. Regis must have locked it after he left the office. I'm sure the teacher will open it after the bell rings.,Esta puerta lleva al patio de recreo. Regis debe haberla cerrado con llave después de salir de la oficina. Seguro que la maestra la abrirá cuando suene la campana.,,,
51,5,Player,,,Hopefully.,Eso espero.,
52,0,Player,,,,,
52,1,PlayerCharacter,This door leads to the classroom. It's locked.,Esta puerta lleva al salón de clases. Está cerrada con llave.,,,
52,2,Player,,,(Walk away.),(Irse.),
53,0,Player,,,,,
53,1,PlayerCharacter,This door leads to what looks like a run down classroom. It's locked.,Esta puerta lleva a lo que parece ser un salón de clases destartalado. Está cerrada con llave.,,,
53,2,Player,,,(Walk away.),(Alejarse.),
53,3,PlayerCharacter,,,,,
53,4,PlayerCharacter,It looks like someone tore through this door. I can open it now.,Parece que alguien destrozó esta puerta. Ahora puedo abrirla.,,,
53,5,Player,,,(Go in.),(Entrar.),
53,6,Player,,,I'll stay out here.,Me quedaré aquí afuera.,
54,0,Player,,,,,
54,1,PlayerCharacter,Ow!<kgwait> I cut myself climbing through the window.,¡Ay!<kgwait> Me corté trepando por la ventana.,,,
54,2,Player,,,Brutal.,Brutal.,
54,3,PlayerCharacter,,,,,
54,4,PlayerCharacter,Ow!<kgwait> I'm losing a lot of blood. I don't think I can climb through another window.,¡Ay!<kgwait> Estoy perdiendo mucha sangre. No creo que pueda trepar por otra ventana.,,,
54,5,Player,,,I'll be fine.,Estaré bien.,
54,6,PlayerCharacter,I think I cut myself too many times. It's getting dark in here.,Creo que me corté demasiadas veces. Se está poniendo oscuro aquí.,,,
54,7,Player,,,Uh oh.,Uy oh.,
55,0,Player,,,,,
55,1,PlayerCharacter,This is a garbage bag.,Esta es una bolsa de basura.,,,
55,2,Player,,,Ew.,Ew.,
55,3,Player,,,Yay garbage!,¡Viva la basura!,
55,4,PlayerCharacter,"Yeah, I'm thrilled. This bag seems pretty heavy duty though.","Sí, estoy súper emocionado. Pero esta bolsa parece bastante resistente.",,,
55,5,Player,,,What is it?,¿Qué es?,
55,9,PlayerCharacter,It's a purple pen!,¡Es un bolígrafo morado!,,,
55,10,Player,,,I like purple pens.,Me gustan los bolígrafos morados.,
55,12,Player,,,Cut through the bag!,¡Corta la bolsa!,
55,13,PlayerCharacter,Great. The bag is open. I'm just gonna grab the first thing I can find.,Genial. La bolsa está abierta. Solo voy a agarrar lo primero que encuentre.,,,
55,14,Player,,,So I can't open it?,¿Entonces no puedo abrirla?,
55,15,PlayerCharacter,,,No.,No.,
55,16,Player,,,Darn.,Rayos.,
56,0,Player,,,,,
56,1,Applegate,Oh no you don't! Children stay on that side of my desk today!,"¡Oh no, no lo haréis! ¡Niños, hoy se quedan de ese lado de mi escritorio!",,,
56,2,Player,,,Fine.,Está bien.,
57,0,Player,,,,,
57,1,PlayerCharacter,This sink is filled with green goo. It's congealed into a solid glob.,Este lavabo está lleno de goo verde. Se ha solidificado en una masa compacta.,,,
57,2,Player,,,Gross.,Qué asco.,
57,3,Player,,,(Take the glob.),(Tomar la masa.),
57,4,Player,,,(Turn the faucet.),(Abrir la llave.),
57,5,PlayerCharacter,,,,,
57,6,PlayerCharacter,This sink is filled with green goo. I already took the only solid glob in here.,Este lavabo está lleno de goo verde. Ya tomé la única masa sólida que había aquí.,,,
57,7,Player,,,(Turn the faucet.),(Abrir la llave.),
57,8,PlayerCharacter,I think she's gone so I don't see the point.,"Creo que ya se fue, así que no le veo sentido.",,,
57,9,Player,,,Oh.,Oh.,
57,10,PlayerCharacter,"This sink is filled with green goo. It looks like it's congealing, but it's a little too liquid to hold right now.","Este lavabo está lleno de goo verde. Parece que se está solidificando, pero está demasiado líquida para agarrarla ahora.",,,
58,0,Player,,,,,
58,1,Stevie,,,,,
58,2,Stevie,,,,,
58,3,Stevie,,,,,
58,4,Stevie,,,,,
58,5,Stevie,,,,,
59,0,Player,,,,,
59,1,Applegate_Lunch,Hello! What would you like for lunch?,¡Hola! ¿Qué te gustaría para el almuerzo?,,,
59,2,Player,,,What do you got?,¿Qué tienes?,
59,3,Player,,,You're a lunch lady now?,¿Ahora eres la señora del comedor?,
59,4,Applegate_Lunch,"I'm doing lots of jobs today! And let's be honest, if there's one thing I know it's-","¡Hoy estoy haciendo muchos trabajos! Y seamos honestos, si hay algo que sé es—",,,
59,5,Player,,,Teaching?,¿Enseñar?,
59,6,Player,,,Pills?,¿Pastillas?,
59,7,Player,,,Food?,¿Comida?,
59,8,Applegate_Lunch,I'm down to my last burger. The rest of this stuff is actually all plastic.,Me queda solo una hamburguesa. El resto de estas cosas en realidad es plástico.,,,
59,10,Player,,,I'll take the burger.,Me quedo con la hamburguesa.,
59,13,Player,,,No thanks.,"No, gracias.",
59,14,Applegate_Lunch,,,,,
59,15,Applegate_Lunch,,,,,
59,16,Player,,,I'm not hungry.,No tengo hambre.,
59,17,Applegate_Lunch,Hey!<kgwait> What the heck?!,¡Oye!<kgwait> ¿¡Pero qué demonios?!,,,
59,18,Applegate_Lunch,,,,,
59,19,Applegate_Lunch,What the heck was that for?!,¡¿Para qué hiciste eso?!,,,
59,20,Austin,Uh... I dunno. I just kinda like throwing stuff.,Eh... no sé. Solo me gusta lanzar cosas.,,,
59,21,Applegate_Lunch,"Well, for subjecting me to the worst experience I've ever had with a burger, I'm giving you study hall!","Bueno, por hacerme pasar la peor experiencia que he tenido con una hamburguesa, ¡te doy hora de estudio!",,,
59,22,Austin,Aw man.,"Ay, no.",,,
59,23,Applegate_Lunch,Ugh... <kgwait>I'm covered in burger stuff. I'm gonna go wash up in the bathroom. Everyone behave while I'm gone!,Ugh... <kgwait>Estoy cubierta de cosas de hamburguesa. Voy a lavarme al baño. ¡Compórtense mientras no estoy!,,,
59,24,Applegate,,,,,
59,25,Applegate_Lunch,,,,,
59,26,Applegate_Lunch,,,,,
59,29,Teacher,"<wave>And so he never disclosed to me, that I'm not his main squeeze!<kgwait><br>I'm lost! I'm scared! I need advice if you please!</wave>","<wave>Y así nunca me dijo a mí, que no soy su amor principal.<kgwait><br>¡Estoy perdida! ¡Tengo miedo! ¡Necesito consejo, por favor dime algo genial!</wave>",,,
59,30,Applegate_Lunch,"Yeah. That's crazy, but I'm trying to have a drama free day here. Have you tried talking to Cindy?","Sí. Es una locura, pero quiero tener un día libre de dramas. ¿Has intentado hablar con Cindy?",,,
59,31,Teacher,<wave>Cindy? Who's Cindy? What's her advice?<kgwait><br>Does she have experience and is she nice?</wave>,<wave>¿Cindy? ¿Quién es Cindy? ¿Qué consejo da?<kgwait><br>¿Tiene experiencia y es simpática?</wave>,,,
59,32,Applegate_Lunch,She's the little canker sore over there in the pink dress.,Es la pequeña afta de allá con el vestido rosa.,,,
59,33,Cindy,"I heard that, you lumpy lunch lady!","¡Te oí, vieja bultosa del comedor!",,,
59,34,Applegate_Lunch,I hope you choke.,Ojalá te atragantes.,,,
59,35,Cindy,It's mashed potatoes!,¡Son puré de papas!,,,
59,36,Applegate_Lunch,"Well, if anyone could figure out how to die eating those, it would be you.","Bueno, si alguien pudiera morirse comiendo eso, serías tú.",,,
59,37,Teacher,<wave>I suppose desperate times call for desperate measures.<kgwait><br>Maybe a child could help with this displeasure.</wave>,<wave>Supongo que momentos desesperados requieren medidas desesperadas.<kgwait><br>Quizás un niño pueda ayudar con estas jornadas pesadas.</wave>,,,
59,38,Applegate_Lunch,Great. I love when one problem solves another. Now get out from behind my counter.,Genial. Me encanta cuando un problema resuelve otro. Ahora sal de detrás de mi mostrador.,,,
59,39,Teacher,<wave>Can do!<kgwait><br>Thank you!</wave>,<wave>¡Claro que sí!<kgwait><br>¡Gracias a ti!</wave>,,,
59,40,Applegate_Lunch,,,,,
59,41,Applegate_Lunch,"Yes Carla, the leftovers I've prepared were ethically microwaved.","Sí, Carla, las sobras que preparé fueron microondeadas éticamente.",,,
59,42,Carla,Just checking!,¡Solo comprobando!,,,
59,43,Player,,,(Walk away.),(Alejarse.),
59,44,Applegate_Lunch,What the heck?!<kgwait> Where is everyone?! I worked so hard on microwaving these lunches just for nobody to show up?! What gives?!,¡¿Qué demonios?!<kgwait> ¿Dónde está todo el mundo?! ¡Trabajé tanto microondeando estos almuerzos solo para que nadie viniera?! ¿¡Qué pasa!?,,,
59,45,Player,,,School is cancelled.,La escuela está cancelada.,
59,46,Applegate_Lunch,Oh! Then I won't get to be a librarian. I was kinda looking forward to that.,¡Oh! Entonces no podré ser bibliotecaria. En verdad tenía ganas de eso.,,,
59,47,Player,,,You can look forward to this.,Puedes tener ganas de esto.,
59,48,Applegate_Lunch,"Aw shucks!<kgwait> You know you're my favorite student, right? You can have a Monstermon plush cause you're so good to me.","¡Ay caramba!<kgwait> Sabes que eres mi estudiante favorita, ¿verdad? Puedes llevarte un Monstermon de peluche porque eres tan buena conmigo.",,,
59,49,Player,,,I guess you won't.,Parece que no podrás.,
59,50,Player,,,Thanks!,¡Gracias!,
59,51,Applegate_Lunch,Oh yeah. It's starting to hit.<kgwait> I'm gonna really enjoy this ride.,Oh sí. Ya está empezando a pegar.<kgwait> Voy a disfrutar mucho este viaje.,,,
59,52,Player,,,You're an icon.,Eres un ícono.,
59,53,Applegate_Lunch,I made all this food and was gonna be a librarian. I was actually looking forward to that.,Hice toda esta comida y pensaba ser bibliotecaria. De verdad tenía ganas de eso.,,,
59,54,Player,,,Oh well.,Ni modo.,
59,55,Applegate_Lunch,Ha!<kgwait> Good one! I don't miss teaching you little brats at all.<kgwait> I was gonna say I'm good at adapting!,"¡Ja!<kgwait> ¡Buena esa! No extraño para nada enseñarles a ustedes, mocosos.<kgwait> ¡Iba a decir que soy buena adaptándome!",,,
