Conversation ID,Entry ID,Actor,Original Text,Translated Text [es],Original Menu,Translated Menu [es],Description
40,220,Davey,Uh...<kgwait> I think I broke it.,,,,
40,221,Player,,,I think so.,,
40,222,Davey,We gotta short-circuit this thing fast. Any ideas?,,,,
40,223,Player,,,I'll think of something.,,
40,224,Davey,"Okay, well I'm gonna get some distance from this thing.",,,,
40,225,Player,,,Good call.,,
40,226,PlayerCharacter,,,,,
40,227,Player,,,Please don't.,,
40,228,Teacher,<wave>Hey! You shouldn't be in back here! That's bad!<kgwait><br>You're supposed to be learning how to clean with your dad!</wave>,,,,
40,229,Player,,,He's not my dad.,,
40,230,Teacher,"<wave>Well, for you to tell a lie like that would be wild!<kgwait><br>As far as I'm concerned, you're that man's child!",,,,
40,231,Player,,,So what does that mean?,,
40,232,Player,,,Okay.,,
40,233,Teacher,"<wave>It means that you're his problem, not mine.<kgwait><br>Now go help him out. I'm sure you'll be fine!",,,,
40,234,Teacher,<wave>I'm sorry my students. I lost my cool.<kgwait><br>I'll deal with my personal problems after school.</wave>,,,,
40,235,PlayerCharacter,,,,,
41,0,Player,,,,,
41,1,Nurse,,,,,
41,2,Nurse,,,,,
41,3,Nurse,,,,,
41,4,Nurse,,,,,
41,5,Nurse,,,,,
41,6,Nurse,,,,,
41,7,Nurse,,,,,
41,8,Nurse,,,,,
42,0,Player,,,,,
42,1,Nurse,"Hey, kid! What can I-<kgwait> Oh, good gravy!<kgwait> Did you eat that nasty goo out there? ",,,,
42,2,Player,,,Yes.,,
42,3,Nurse,You kids and your curiosity. I think I have one dose of antidote left. You're lucky. I've been burning through it pretty quickly.,,,,
42,4,Player,,,Thank you.,,
42,5,Nurse,"Thanks for being a good patient, kid! You can head on out.",,,,
42,10,Nurse,,,,,
42,11,Nurse,"Now don't you fret, Emmy! I'll make you good as new! Just gonna-",,,,
42,13,Nurse,"Oh, what now?! Another one? You kids really are playing with fire today! I can only take one of you at a time! Come back after the bell rings!",,,,
42,14,Player,,,(Give her a minute.),,
42,15,Player,,,No.,,
42,16,Nurse,,,"Look kid, I've been treating goo poisoning for a loooong time. Trust me. You're gonna want my help.",,
42,17,Player,,,"Okay, fine.",,
42,18,Player,,,Goo poisoning?,,
42,19,Nurse,Yep. Pretty common around these parts. I got my hands full keeping you kids from dying on me.,,,,
42,20,Player,,,Wow.,,
42,21,Nurse,I am gonna cure you by the way. I'm all out of body bags.,,,,
42,29,Nurse,Emmy over here has been pretty helpful maintaining the garden. One of the herbs she grows is what I use to keep you kids alive.,,,,
42,30,Player,,,Interesting.,,
42,33,Player,,,(Head on out.),,
42,34,Nurse,"Well, come on in. Let's have a look at you.",,,,
42,35,Nurse,,,,,
42,36,Nurse,"Hehehe. Yeah okay. Come on over here, kid.",,,,
42,37,Nurse,,,,,
42,38,Nurse,This may sting a little.,,,,
42,39,Nurse,,,,,
42,42,Nurse,All right. Good as new. Get your butt to class. Run along.,,,,
42,43,Player,,,(Run along.),,
42,44,Player,,,No thanks.,,
42,45,Nurse,"Well shoot kid, I hope you're one of the lucky ones that transforms instead of explodes. Head on back outside.",,,,
42,46,Player,,,(Go back outside.),,
42,47,Nurse,Hello! Welcome to--<kgwait> Good gravy!<kgwait> What happened to you?,,,,
42,48,Nurse,Wait... <kgwait>don't tell me. The head bleeding and the bruising... <kgwait>were you hit with a mop?,,,,
42,49,Player,,,Bingo.,,
42,50,Nurse,Heck yeah! I still got it! C'mon in and lemme fix you up.,,,,
42,52,Nurse,,,,,
42,53,Player,,,I feel better.,,
42,54,Nurse,Good! Need anything else?,,,,
42,55,Player,,,Can I get some extra bandages?,,
42,56,Nurse,"Oh, good idea! Here ya go! Now why don't you head on out?",,,,
42,57,Player,,,(Head on out.),,
42,58,Player,,,"No, thank you.",,
42,59,Nurse,Okay. Head on out.,,,,
42,61,Player,,,Yeah. Me too.,,
42,62,Nurse,There! How's that?,,,,
42,63,Nurse,,,,,
42,66,Nurse,"Hey, kids!<kgwait> What can I-<kgwait> Goodness gracious!<kgwait> What the hell happened to you?",,,,
42,67,Stevie,"He cut himself on some glass, ma'am. I don't think it's too serious, but I didn't want him getting blood all over my hal-",,,,
42,68,Nurse,"Not him!<kgwait> You!<kgwait> I've treated some mop attacks in my day, but yours takes the damn cake!",,,,
42,69,Stevie,I didn't come here for your pity.<kgwait> Just patch this kid up so I can throw him back outside.,,,,
42,70,Nurse,He's only got a minor injury. Yours seems way worse!<kgwait> Hop on the exam table.,,,,
42,71,Stevie,But-<kgwait> Who will monitor the halls?,,,,
42,72,Nurse,They can monitor themselves.<kgwait> Table. NOW!,,,,
42,73,Nurse,"Your injuries don't look all that bad, hon. You can wait outside til I'm done with him.",,,,
42,74,Player,,,Works for me.,,
42,79,Nurse,<size=100>HOLD STILL!</size>,,,,
42,80,Stevie,I told you! They did all they could yesterday! The mop has infected my brain!,,,,
42,81,Nurse,Quit being a baby! I can fix-,,,,
42,82,Nurse,"Hey, kid! I'm a little busy at the moment.<kgwait> I'll be with you in a bit. Get out.",,,,
42,83,Player,,,Okay.,,
42,84,Nurse,,,,,
42,85,Nurse,"Hey, kids!<kgwait> What can I-<kgwait> Goodness gracious!<kgwait> What the hell happened to you?",,,,
42,86,Stevie,"He appears to have been hit with a mop, ma'am. I'm familiar with this kind of injury.",,,,
42,87,Nurse,So am I! I'm gonna have to take a look at both of you!,,,,
42,88,Stevie,"That won't be necessary, ma'am. I have a job to do.",,,,
42,89,Nurse,"Job shmob!<kgwait> As soon as I'm done with Mr. Bloodyface here, I'm gonna take a crack at you!",,,,
42,90,Stevie,Right...<kgwait> I'll be outside.,,,,
42,91,Nurse,"Hello, kid!<kgwait> Welcome to the nurse's office!<kgwait> What can I do for you?",,,,
42,92,Player,,,I got a boo boo.,,
42,93,Nurse,"I see. Well, come on over here.",,,,
42,94,Nurse,,,,,
42,95,Nurse,"Just gonna wrap your head to stop the bleeding. Yeah, it's not too bad.<kgwait> I've seen worse mop beatings.",,,,
42,96,Nurse,"Just gonna wrap your head to stop the bleeding. Yeah, it's not too bad.<kgwait> I've seen worse cuts.",,,,
42,97,Player,,,I'm okay for now.,,
42,98,Nurse,Oh. Then get out.,,,,
42,99,Player,,,Okay then.,,
42,104,Nurse,Well look who came crawling back!<kgwait> You ready to let me fix you or are you gonna let the goo do its goo thing?,,,,
42,105,Player,,,Please help me.,,
42,106,Player,,,I'm gonna tough it out.,,
42,107,Nurse,Okay. Suit yourself. Good luck with that.<kgwait> Get out.,,,,
42,108,Player,,,(Get out.),,
42,109,Nurse,"Thanks for being a good patient, kid! Why don't I clean up some of that blood on your face while I'm at it?",,,,
42,110,Player,,,That would be great.,,
42,111,Player,,,But I'm bleeding.,,
42,112,Nurse,Well then go check in with your teacher and come back.<kgwait> I'm not gonna be investigated again for kids being late for class. Now run along.,,,,
42,113,Nurse,What the-?!<kgwait> I already patched you up once! You can forget about me doing it again!,,,,
42,114,Player,,,But it's your job.,,
42,115,Nurse,"Yeah well, too bad! If the blood is still bothering you after the bell rings, I'll patch you up then. Now get out of here!",,,,
42,116,Nurse,What the-?!<kgwait> What are you doing crawling around in the vents?,,,,
42,117,Player,,,I'm just adventurous.,,
42,118,Nurse,Okay well... <kgwait>don't do that anymore.,,,,
42,119,Player,,,Okay.,,
42,120,Nurse,Get out.,,,,
42,121,Player,,,Okay.,,
42,122,Player,,,Can I get some extra bandages?,,
42,123,Nurse,I'm not wasting bandaids on a kid who isn't even bleeding. Now head on out.,,,,
42,124,Player,,,"No, thank you.",,
43,0,Player,,,,,
43,1,Regis,,,,,
43,2,Regis,,,,,
43,3,Regis,,,,,
43,4,Regis,,,,,
43,5,Regis,,,,,
43,6,Regis,,,,,
43,7,Regis,,,,,
43,8,Regis,,,,,
43,9,Regis,,,,,
43,10,Regis,,,,,
44,0,Player,,,,,
44,5,Regis,,,,,
44,6,Regis,"It's reeeeaaaal simple, Ms. Applegate. You just sit here and answer the phone.",,,,
44,8,Applegate,"Right, but when do I have to scream at the children?",,,,
44,10,Regis,You don't! You just have to scream at parents if they call.,,,,
44,12,Regis,That's... <kgwait=0.5>a globe.<kgwait> Do you actually not know what that is?,,,,
44,14,Applegate,No.,,,,
44,16,Regis,"*Sigh*... <kgwait=0.5>Well, if there's nothing else, I have some things to-",,,,
44,18,Applegate,Just one more thing! This bag.,,,,
44,20,Regis,What about it?,,,,
44,22,Applegate,It smells like Nugget.,,,,
44,24,Regis,"Just leave it. I'll take care of it after the bell rings. Goodbye, Ms. Applegate.",,,,
44,26,Applegate,Toodles!,,,,
44,28,Regis,"Oh, great. A child in my office. Why are you here and not outside?",,,,
44,29,Player,,,I ate goo.,,
44,30,Player,,,I got a boo boo.,,
44,31,Regis,,,"Oh, really?!<kgwait> Tell me... <kgwait>how do you feel?",,
44,32,Player,,,Like I'm gonna die.,,
44,33,Regis,Ugh. Pity.<kgwait> Very well. Go see the nurse. She'll take care of you.,,,,
44,34,Player,,,Okay.,,
44,35,Regis,"Yes, I see that.<kgwait> Try not to get blood everywhere. I have enough blood to clea-<kgwait> actually nevermind. Just go to the nurse.",,,,
44,36,Player,,,Okay.,,
44,37,Player,,,Just looking around.,,
44,38,Regis,"I don't care for your curiousity, but I have bigger things to worry about. Just don't touch anything.",,,,
44,40,Applegate,"Oh, excellent!<kgwait> And what's this round thing over here?",,,,
44,49,Applegate,,,,,
44,50,Regis,"Oh, great. A child in the halls before the bell rings. Why are you here and not outside?",,,,
45,0,Player,,,,,
45,1,Teacher,<wave>Oh my! Oh me! I can't believe what I've seen!<kgwait><br>You should go to the nurse cause you look so green!</wave>,,,,
45,2,Player,,,I'll be fine.,,
45,3,Player,,,I think I should.,,
45,4,Player,,,I got all the signatures!,,
45,5,Teacher,<wave>I'm happy to look at the sheet after we hear the bell cry!<kgwait><br>Now please go see the nurse before you die!</wave>,,,,
46,0,Player,,,,,
46,1,Applegate,,,,,
47,0,Player,,,,,
47,1,Applegate,,,,,
47,2,Applegate,Dum de doo. Waiting for the phone to ring.,,,,
47,3,Player,,,(Let her wait.),,
47,5,Player,,,What are you doing in here?,,
47,6,Applegate,I'm the front desk lady now! It's so much better than having to deal with kids all day.,,,,
47,11,Player,,,What's in the bag?,,
47,12,Applegate,"Heck if I know, but I think we both know what's usually in bags like that at these schools.",,,,
47,13,Applegate,Hello?<kgwait> Huh?<kgwait> Who is this?,,,,
47,14,Applegate,The principal?<kgwait> That can't be right. You're missing!<kgwait> Uh-huh...<kgwait> Uh-huh...,,,,
47,15,Applegate,"The passcode to the what?<kgwait> Okay, I've heard enough. Unless you're a disgruntled parent, I'm gonna have to hang up now.<kgwait> Toodles! ",,,,
47,16,Applegate,Not now! I'm on the phone!,,,,
47,17,Applegate,OOOOH! My first disgruntled parent call! Let's see who it is!,,,,
47,19,Applegate,,,,,
47,20,Applegate,Hey you! No hanging out behind my desk! Back it up!,,,,
47,21,Player,,,Okay. Jeez.,,
47,23,Player,,,Bye.,,
47,24,Applegate,,,,,
47,25,Player,,,Okay.,,
47,26,PlayerCharacter,,,,,
47,27,Applegate,Hey!<kgwait> Get out from behind my desk!,,,,
47,28,Player,,,My bad.,,
47,29,Applegate,Phew! What a ride!<kgwait> Monty really is the best student I'll ever-,,,,
47,30,Applegate,Oh! You're still here.,,,,
47,31,Player,,,I am.,,
47,32,Applegate,Okay well...<kgwait> I have to go be a nurse now. You should go to class.,,,,
47,33,Player,,,(Go to class.),,
47,34,Applegate,"Okay, that's the bell! <kgwait>I gotta go be a nurse now and you need to get to class. Get outta here!",,,,
47,35,Applegate,"My goodness these flowers look so pretty! So does that lawnmower, and those rocks, and that bird! Everything... <kgwait>so pretty.",,,,
47,36,Player,,,(Let her trip.),,
48,0,Player,,,,,
48,1,PlayerCharacter,"Well, if the smoking doesn't kill her, the irony will.",,,,
48,2,Player,,,So true.,,
48,3,PlayerCharacter,If only there was a trendy mascot to help her understand the dangers of smoking!,,,,
48,4,Player,,,Like Cigaretmon?,,
48,5,PlayerCharacter,Yeah! Like Cigaretmon!,,,,
48,6,Player,,,That's a good idea.,,
48,7,Player,,,So true.,,
49,0,Player,,,,,
49,1,PlayerCharacter,It's an air vent. It's screwed on tight.,,,,
49,2,Player,,,(Open the vent.),,
49,3,Player,,,(Don't touch the vent.),,
49,4,PlayerCharacter,,,,,
49,6,PlayerCharacter,,,,,
49,7,PlayerCharacter,,,,,
49,8,PlayerCharacter,"The vent is open, but it doesn't seem to lead anywhere right now.",,,,
49,9,Player,,,Bummer.,,
49,10,Applegate_Nurse,Hey!<kgwait> I see you over there! Stay here while I try and find something to clean you up with.,,,,
49,11,Player,,,Fine.,,
49,12,PlayerCharacter,,,,,
50,0,Player,,,,,
50,1,PlayerCharacter,This is the door to the cafeteria. I think it's only open during lunch time.,,,,
50,2,Player,,,(Walk away.),,
50,3,Player,,,But I'm hungry.,,
50,4,PlayerCharacter,I don't think the door cares.,,,,
50,5,Player,,,I guess not.,,
51,0,Player,,,,,
51,1,PlayerCharacter,This door leads to the playground. I think it's kept locked before school starts.,,,,
51,2,Player,,,Bummer.,,
51,3,PlayerCharacter,,,,,
51,4,PlayerCharacter,This door leads to the playground. Regis must have locked it after he left the office. I'm sure the teacher will open it after the bell rings.,,,,
51,5,Player,,,Hopefully.,,
52,0,Player,,,,,
52,1,PlayerCharacter,This door leads to the classroom. It's locked.,,,,
52,2,Player,,,(Walk away.),,
53,0,Player,,,,,
53,1,PlayerCharacter,This door leads to what looks like a run down classroom. It's locked.,,,,
53,2,Player,,,(Walk away.),,
53,3,PlayerCharacter,,,,,
53,4,PlayerCharacter,It looks like someone tore through this door. I can open it now.,,,,
53,5,Player,,,(Go in.),,
53,6,Player,,,I'll stay out here.,,
54,0,Player,,,,,
54,1,PlayerCharacter,Ow!<kgwait> I cut myself climbing through the window.,,,,
54,2,Player,,,Brutal.,,
54,3,PlayerCharacter,,,,,
54,4,PlayerCharacter,Ow!<kgwait> I'm losing a lot of blood. I don't think I can climb through another window.,,,,
54,5,Player,,,I'll be fine.,,
54,6,PlayerCharacter,I think I cut myself too many times. It's getting dark in here.,,,,
54,7,Player,,,Uh oh.,,
55,0,Player,,,,,
55,1,PlayerCharacter,This is a garbage bag.,,,,
55,2,Player,,,Ew.,,
55,3,Player,,,Yay garbage!,,
55,4,PlayerCharacter,"Yeah, I'm thrilled. This bag seems pretty heavy duty though.",,,,
55,5,Player,,,What is it?,,
55,9,PlayerCharacter,It's a purple pen!,,,,
55,10,Player,,,I like purple pens.,,
55,12,Player,,,Cut through the bag!,,
55,13,PlayerCharacter,Great. The bag is open. I'm just gonna grab the first thing I can find.,,,,
55,14,Player,,,So I can't open it?,,
55,15,PlayerCharacter,,,No.,,
55,16,Player,,,Darn.,,
56,0,Player,,,,,
56,1,Applegate,Oh no you don't! Children stay on that side of my desk today!,,,,
56,2,Player,,,Fine.,,
57,0,Player,,,,,
57,1,PlayerCharacter,This sink is filled with green goo. It's congealed into a solid glob.,,,,
57,2,Player,,,Gross.,,
57,3,Player,,,(Take the glob.),,
57,4,Player,,,(Turn the faucet.),,
57,5,PlayerCharacter,,,,,
57,6,PlayerCharacter,This sink is filled with green goo. I already took the only solid glob in here.,,,,
57,7,Player,,,(Turn the faucet.),,
57,8,PlayerCharacter,I think she's gone so I don't see the point.,,,,
57,9,Player,,,Oh.,,
57,10,PlayerCharacter,"This sink is filled with green goo. It looks like it's congealing, but it's a little too liquid to hold right now.",,,,
58,0,Player,,,,,
58,1,Stevie,,,,,
58,2,Stevie,,,,,
58,3,Stevie,,,,,
58,4,Stevie,,,,,
58,5,Stevie,,,,,
59,0,Player,,,,,
59,1,Applegate_Lunch,Hello! What would you like for lunch?,,,,
59,2,Player,,,What do you got?,,
59,3,Player,,,You're a lunch lady now?,,
59,4,Applegate_Lunch,"I'm doing lots of jobs today! And let's be honest, if there's one thing I know it's-",,,,
59,5,Player,,,Teaching?,,
59,6,Player,,,Pills?,,
59,7,Player,,,Food?,,
59,8,Applegate_Lunch,I'm down to my last burger. The rest of this stuff is actually all plastic.,,,,
59,10,Player,,,I'll take the burger.,,
59,13,Player,,,No thanks.,,
59,14,Applegate_Lunch,,,,,
59,15,Applegate_Lunch,,,,,
59,16,Player,,,I'm not hungry.,,
59,17,Applegate_Lunch,Hey!<kgwait> What the heck?!,,,,
59,18,Applegate_Lunch,,,,,
59,19,Applegate_Lunch,What the heck was that for?!,,,,
59,20,Austin,Uh... I dunno. I just kinda like throwing stuff.,,,,
59,21,Applegate_Lunch,"Well, for subjecting me to the worst experience I've ever had with a burger, I'm giving you study hall!",,,,
59,22,Austin,Aw man.,,,,
59,23,Applegate_Lunch,Ugh... <kgwait>I'm covered in burger stuff. I'm gonna go wash up in the bathroom. Everyone behave while I'm gone!,,,,
59,24,Applegate,,,,,
59,25,Applegate_Lunch,,,,,
59,26,Applegate_Lunch,,,,,
59,29,Teacher,"<wave>And so he never disclosed to me, that I'm not his main squeeze!<kgwait><br>I'm lost! I'm scared! I need advice if you please!</wave>",,,,
59,30,Applegate_Lunch,"Yeah. That's crazy, but I'm trying to have a drama free day here. Have you tried talking to Cindy?",,,,
59,31,Teacher,<wave>Cindy? Who's Cindy? What's her advice?<kgwait><br>Does she have experience and is she nice?</wave>,,,,
59,32,Applegate_Lunch,She's the little canker sore over there in the pink dress.,,,,
59,33,Cindy,"I heard that, you lumpy lunch lady!",,,,
59,34,Applegate_Lunch,I hope you choke.,,,,
59,35,Cindy,It's mashed potatoes!,,,,
59,36,Applegate_Lunch,"Well, if anyone could figure out how to die eating those, it would be you.",,,,
59,37,Teacher,<wave>I suppose desperate times call for desperate measures.<kgwait><br>Maybe a child could help with this displeasure.</wave>,,,,
59,38,Applegate_Lunch,Great. I love when one problem solves another. Now get out from behind my counter.,,,,
59,39,Teacher,<wave>Can do!<kgwait><br>Thank you!</wave>,,,,
59,40,Applegate_Lunch,,,,,
59,41,Applegate_Lunch,"Yes Carla, the leftovers I've prepared were ethically microwaved.",,,,
59,42,Carla,Just checking!,,,,
59,43,Player,,,(Walk away.),,
59,44,Applegate_Lunch,What the heck?!<kgwait> Where is everyone?! I worked so hard on microwaving these lunches just for nobody to show up?! What gives?!,,,,
59,45,Player,,,School is cancelled.,,
59,46,Applegate_Lunch,Oh! Then I won't get to be a librarian. I was kinda looking forward to that.,,,,
59,47,Player,,,You can look forward to this.,,
59,48,Applegate_Lunch,"Aw shucks!<kgwait> You know you're my favorite student, right? You can have a Monstermon plush cause you're so good to me.",,,,
59,49,Player,,,I guess you won't.,,
59,50,Player,,,Thanks!,,
59,51,Applegate_Lunch,Oh yeah. It's starting to hit.<kgwait> I'm gonna really enjoy this ride.,,,,
59,52,Player,,,You're an icon.,,
59,53,Applegate_Lunch,I made all this food and was gonna be a librarian. I was actually looking forward to that.,,,,
59,54,Player,,,Oh well.,,
59,55,Applegate_Lunch,Ha!<kgwait> Good one! I don't miss teaching you little brats at all.<kgwait> I was gonna say I'm good at adapting!,,,,
59,56,Applegate_Lunch,Well... <kgwait>yes. I am quite the opiate aficionado. But I was gonna say I know how to adapt. Anyway... <kgwait>you want some food?,,,,
59,57,Applegate_Lunch,WHAT'S THAT SUPPOSED TO MEAN?!,,,,
59,58,Player,,,...Nothing.,,
59,59,Applegate_Lunch,Uh-huh.<kgwait> Sure.<kgwait> I was gonna say I know how to adapt. Now do you want any food or not?,,,,
59,60,Player,,,Sure.,,
59,61,Player,,,No thanks.,,
59,62,Player,,,Right.,,
59,63,Applegate_Lunch,Anyway...<kgwait> You want some food?,,,,
59,64,Applegate_Lunch,"Great!<kgwait> Now that all the kids have been fed, I can chill until study hall.",,,,
59,65,Player,,,Good for you.,,
59,66,Player,,,It's plastic?,,
59,67,Applegate_Lunch,Teehee!<kgwait> Yeah! Don't tell the principal!<kgwait> I just microwaved everything left over from yesterday! The rest of this stuff is just for show!,,,,
59,68,Player,,,Why?,,
59,69,Applegate_Lunch,Cause it makes me look like a hard worker! Maybe I'll get a promotion!,,,,
59,70,Player,,,I'll take the REAL burger.,,
59,71,Player,,,I don't want anything.,,
59,72,Applegate_Lunch,That was the last of the real food! I'm done until the bell rings!,,,,
59,73,Player,,,Must be nice.,,
59,74,Applegate_Lunch,,,,,
59,75,Applegate_Lunch,Okay I'm back!<kgwait> No one throw any more food!,,,,
59,76,PlayerCharacter,,,,,
59,77,Applegate_Lunch,"Take your time, kid. I'm not in a rush.",,,,
59,78,Player,,,(Walk away.),,
59,79,Player,,,Do you want this?,,
59,80,Applegate_Lunch,"Aw shucks!<kgwait> You know you're my favorite student, right? You can have a Monstermon plush cause you're so good to me.",,,,
59,81,Player,,,Thanks!,,
60,0,Player,,,,,
60,1,Applegate_Library,,,,,
60,2,Applegate_Library,Go read a book or something.,,,,
60,3,Player,,,Okay.,,
60,4,Applegate_Library,Welcome to study hall. Feel free to read a book or something. The only rule is you're not allowed to leave. Got it?,,,,
60,5,Player,,,Got it.,,
60,6,Player,,,Aren't you going to stop them?,,
60,7,Applegate_Library,My instructions were to just not let you kids leave the room. Anything else is fair game to me.,,,,
60,8,Player,,,You're so good at your job.,,
60,9,Applegate_Library,"And with that bell, the easiest day of my career is officially over.<kgwait> Everyone get out!",,,,
60,10,Player,,,(Get out.),,
60,11,Player,,,I still can't read.,,
60,12,Applegate_Library,"That's why I said ""or something."" That part was for you.",,,,
60,13,Player,,,Oh.,,
60,14,Applegate_Library,"And with that bell, the easiest day of my career is officially over.<kgwait> Everyone get out!",,,,
60,15,Carla,I'll meet you outside.,,,,
60,16,Player,,,See you there.,,
60,17,Applegate_Library,,,,,
60,18,Player,,,(Redial Bob.),,
60,19,Applegate_Library,Hey! What are you doing?!<kgwait> Phones aren't allowed in-,,,,
60,20,Bob,Hello again! Did you guys need something else for your SOMBRERO meeting?,,,,
60,21,Applegate_Library,<size=100>BOBBY BUNS!!!!</size>,,,,
60,22,Bob,<size=100>APPLE PIE!!</size>,,,,
60,23,Applegate_Library,I never got your number yesterday!<kgwait> I was worried I wouldn't hear from you again!,,,,
60,24,Bob,I was worried too!<kgwait> Thank goodness you're okay!,,,,
60,25,Applegate_Library,"Just a minute, my little cuddle custodian!",,,,
60,26,Applegate_Library,"Hey, Stevie!<kgwait> You're in charge while I take this phone call!",,,,
60,27,Stevie,"Yes, ma'am!",,,,
60,28,Applegate_Library,Now then...<kgwait> Talk dirty to me!,,,,
60,29,Bob,"Well, I'm a janitor. I typically prefer to clean-",,,,
60,30,Applegate_Library,So naughty!,,,,
60,31,Bob,,,,,
60,32,Applegate_Library,And then you'll scrub all of the floors in my apartment?!,,,,
60,33,Bob,"You know it, baby! They'll be clean enough to eat off of!",,,,
60,34,Applegate_Library,"Oh, that is so hot! I just wanna-",,,,
60,35,Applegate_Library,Hey!<kgwait> Get your butt back in the library!<kgwait> I'm having a very adult conversation! Move it!,,,,
60,36,Player,,,(Move it.),,
60,37,Applegate_Library,Tell me again about how you'll even scrape my stove top!,,,,
60,38,Bob,I get the really baked-on stuff... <kgwait>OFF.,,,,
60,39,Applegate_Library,OoOoOoOoOohhh!,,,,
60,40,Applegate_Library,What the-?!<kgwait> You again?! Get back in there!,,,,
60,41,Player,,,(Get back in there.),,
60,42,Applegate_Library,But... <kgwait>how will you even clean behind my refrigerator? It's quite full and sooooo heavy.,,,,
60,43,Bob,I can lift it no problem. Nothing stops me from cleaning behind a fridge!,,,,
60,44,Applegate_Library,"Oh, Bob! Take me behind my refrigerator and-",,,,
60,45,Applegate_Library,"For the love of-!<kgwait> You're killing me here, kid! I hate you more than Buggs right now!",,,,
60,46,Player,,,Where is he?,,
60,47,Applegate_Library,"I don't care!<kgwait> If I give you a Monstermon, will you let me get back to my dirty-",,,,
60,48,Bob,Clean!,,,,
60,49,Applegate_Library,Clean...<kgwait> Will you let me get back to my clean phone call?,,,,
60,50,Player,,,Sure.,,
60,51,Applegate_Library,Great! Now don't bother me again!,,,,
60,52,Player,,,You got it.,,
60,53,Applegate_Library,Ooooh look at them go! I'm curious to see Monty's armless fighting style!,,,,
60,54,Player,,,So progressive.,,
60,55,Applegate_Library,Nope! Get your butt back in the library and stay there!,,,,
60,56,Player,,,Fine.,,
60,57,Applegate_Library,Hey!<kgwait> You don't have study hall! What are you doing here?,,,,
60,58,Player,,,Just exploring.,,
60,59,Applegate_Library,"Well, I'm not interested in you exploring here.<kgwait> Get out!",,,,
60,60,Player,,,(Get out.),,
61,0,Player,,,,,
61,1,Applegate_Nurse,,,,,
61,2,Applegate_Nurse,Now let me see here... <kgwait>Bandages... <kgwait>bandages. They have to be around here somewhere.,,,,
61,3,Applegate_Nurse,,,,,
61,4,Applegate_Nurse,Bandages... <kgwait>they've got to be in here somewhere!,,,,
61,5,Player,,,Use this.,,
61,6,Applegate_Nurse,Oh yes!<kgwait> I suppose that will work.<kgwait> Hold still.,,,,
61,7,Applegate_Nurse,There!<kgwait> Good as new!<kgwait> Being a nurse is so easy!<kgwait> Ummm... <kgwait>here. You can have this back.,,,,
61,8,Player,,,Sure...,,
61,9,Player,,,(Let her rummage.),,
61,10,Applegate_Nurse,,,,,
61,11,Applegate_Nurse,"Oh, shoot!<kgwait> You gotta get to lunch.<kgwait> Ummm... <kgwait>here!",,,,
61,12,Player,,,Those are bandaids.,,
61,13,Applegate_Nurse,Oh!<kgwait> Perfect!<kgwait> I am such a good nurse.<kgwait> I should have quit teaching years ago!,,,,
61,14,Player,,,You're a natural.,,
61,15,Applegate_Nurse,C'mon!<kgwait> I'll patch you up on the way to the cafeteria. I'm gonna go be a lunch lady next!,,,,
61,16,Player,,,Can't wait.,,
61,17,Applegate_Nurse,See if these sticky things will work!,,,,
61,18,Applegate_Nurse,,,,,
62,0,Player,,,,,
62,15,Stevie,,,,,
62,16,Stevie,"Woah! Hold on, kid! Can't you see we're having our SOMBRERO group over here?",,,,
62,17,Player,,,Sombrero?,,
62,18,Player,,,I need to get by here.,,
62,19,Stevie,"No, you don't. You need to respect our space, unlike certain mop wielding lunatics.",,,,
62,20,Player,,,(Respect his space.),,
62,21,Stevie,Survivors of Mop Beatings Relieving Emotional Ravagings by Octogenarians.,,,,
62,22,Player,,,How long did that take you to come up with?,,
62,23,Stevie,I had my skull cracked open yesterday! Cut me some slack!,,,,
62,24,Stevie,"Look, kid. Monty has the Talking Teddy. You haven't been beaten with a mop. I don't understand what's so hard about this.",,,,
62,25,Player,,,This seems like a lot.,,
62,26,Stevie,I don't care! This is our safe space... from mops! You have to respect that!,,,,
62,27,Player,,,"Whatever, Stevie.",,
62,28,Stevie,We've had enough delays to our healing!<kgwait> Get out of our group space!,,,,
62,29,Player,,,Fine.,,
62,30,Stevie,No more interruptions! We're trying to heal!,,,,
62,31,Player,,,My bad.,,
62,32,Stevie,"What the heck are you doing, kid?! No crawling around in vents! And no more interupting therapy! Go away!",,,,
62,33,Player,,,Okay. Jeez.,,
62,34,Player,,,I need to get by here.,,
62,35,Stevie,Hmmm... <kgwait>I did see you steal something from the janitor earlier. Maybe I could let you join us.,,,,
62,36,Player,,,Great!,,
62,37,Stevie,But this group is really just for people who have been hit by that mop. Do you have any experience with the mop?,,,,
62,38,Player,,,I have it.,,
62,39,Player,,,Not today.,,
62,40,Stevie,"Oh, well I don't think I can let you participate today. Sorry.",,,,
62,41,Player,,,Darn.,,
62,42,Stevie,You- you-<kgwait> you actually have it. Woah.<kgwait> It's less scary when I have it.,,,,
62,43,Player,,,So can I join?,,
62,44,Stevie,"I appreciate anyone who works against the janitor, but unless you have experience with the mop, you can't join us.",,,,
62,45,Stevie,"Yeah! Yeah, I think that's cool with everybody. Now c'mon! We're about to start!",,,,
62,46,Player,,,Can't wait.,,
62,47,Stevie,I hereby call this SOMBRERO meeting to order. It looks like we have some new faces!,,,,
62,60,Bob,Hello!<kgwait> This is Bob!,,,,
